id,production_schedule_id,sequence,location_code,event_type,event_time,advertised_event_time
173986011,7514803,15,FIVEWYS,A,2020-12-22 06:48:00,2020-12-22 06:48:00
173986010,7514803,14,UNVRSYB,D,2020-12-22 06:45:00,2020-12-22 06:44:00
173986009,7514803,13,UNVRSYB,A,2020-12-22 06:44:00,2020-12-22 06:44:00
173986008,7514803,12,SELYOAK,D,2020-12-22 06:42:30,2020-12-22 06:41:00
173986007,7514803,11,SELYOAK,A,2020-12-22 06:41:30,2020-12-22 06:41:00
173986006,7514803,10,BOURNVL,D,2020-12-22 06:39:30,2020-12-22 06:38:00
173986005,7514803,9,BOURNVL,A,2020-12-22 06:39:00,2020-12-22 06:38:00
173986004,7514803,8,KNORTON,D,2020-12-22 06:37:00,2020-12-22 06:36:00
173986003,7514803,7,KNORTON,A,2020-12-22 06:36:00,2020-12-22 06:36:00
173986002,7514803,6,NRTF,D,2020-12-22 06:33:00,2020-12-22 06:33:00
173986001,7514803,5,NRTF,A,2020-12-22 06:32:30,2020-12-22 06:33:00
173986000,7514803,4,LONB,D,2020-12-22 06:31:00,2020-12-22 06:31:00
173985999,7514803,3,LONB,A,2020-12-22 06:27:00,2020-12-22 06:27:00
173985998,7514803,2,BGRN,D,2020-12-22 06:23:00,2020-12-22 06:23:00
173985997,7514803,1,BGRN,A,2020-12-22 06:22:30,2020-12-22 06:23:00
173985996,7514803,0,BRMSGRV,D,2020-12-22 06:17:00,2020-12-22 06:17:00
173986101,7514805,37,FOUROKS,A,2020-12-22 21:11:00,2020-12-22 21:11:00
173986100,7514805,36,SUTCO,D,2020-12-22 21:06:00,2020-12-22 21:06:00
173986099,7514805,35,SUTCO,A,2020-12-22 21:05:00,2020-12-22 21:05:00
173986098,7514805,34,WYGN,D,2020-12-22 21:03:00,2020-12-22 21:03:00
173986097,7514805,33,WYGN,A,2020-12-22 21:02:30,2020-12-22 21:03:00
173986096,7514805,32,CHSRD,D,2020-12-22 21:01:00,2020-12-22 21:01:00
173986095,7514805,31,CHSRD,A,2020-12-22 21:00:30,2020-12-22 21:01:00
173986094,7514805,30,ERDNGTN,D,2020-12-22 20:59:00,2020-12-22 20:59:00
173986093,7514805,29,ERDNGTN,A,2020-12-22 20:58:00,2020-12-22 20:58:00
173986092,7514805,28,GRAVLYH,D,2020-12-22 20:56:00,2020-12-22 20:56:00
173986091,7514805,27,GRAVLYH,A,2020-12-22 20:55:30,2020-12-22 20:56:00
173986090,7514805,26,ASTON,D,2020-12-22 20:52:30,2020-12-22 20:52:00
173986089,7514805,25,ASTON,A,2020-12-22 20:51:30,2020-12-22 20:52:00
173986088,7514805,24,DUDESTN,D,2020-12-22 20:49:30,2020-12-22 20:49:00
173986087,7514805,23,DUDESTN,A,2020-12-22 20:49:00,2020-12-22 20:49:00
173986085,7514805,21,BHAMNWS,D,2020-12-22 20:45:00,2020-12-22 20:45:00
173986084,7514805,20,BHAMNWS,A,2020-12-22 20:41:00,2020-12-22 20:41:00
173986083,7514805,19,FIVEWYS,D,2020-12-22 20:38:00,2020-12-22 20:38:00
173986082,7514805,18,FIVEWYS,A,2020-12-22 20:37:30,2020-12-22 20:38:00
173986081,7514805,17,UNVRSYB,D,2020-12-22 20:34:30,2020-12-22 20:34:00
173986080,7514805,16,UNVRSYB,A,2020-12-22 20:34:00,2020-12-22 20:34:00
173986079,7514805,15,SELYOAK,D,2020-12-22 20:32:30,2020-12-22 20:31:00
173986078,7514805,14,SELYOAK,A,2020-12-22 20:31:30,2020-12-22 20:31:00
173986077,7514805,13,BOURNVL,D,2020-12-22 20:29:30,2020-12-22 20:28:00
173986076,7514805,12,BOURNVL,A,2020-12-22 20:29:00,2020-12-22 20:28:00
173986075,7514805,11,KNORTON,D,2020-12-22 20:27:00,2020-12-22 20:26:00
173986074,7514805,10,KNORTON,A,2020-12-22 20:26:00,2020-12-22 20:26:00
173986073,7514805,9,NRTF,D,2020-12-22 20:23:00,2020-12-22 20:23:00
173986072,7514805,8,NRTF,A,2020-12-22 20:22:30,2020-12-22 20:23:00
173986071,7514805,7,LONB,D,2020-12-22 20:21:00,2020-12-22 20:21:00
173986070,7514805,6,LONB,A,2020-12-22 20:17:30,2020-12-22 20:18:00
173986069,7514805,5,BGRN,D,2020-12-22 20:13:00,2020-12-22 20:13:00
173986068,7514805,4,BGRN,A,2020-12-22 20:12:00,2020-12-22 20:12:00
173986067,7514805,3,ALVCHRC,D,2020-12-22 20:07:30,2020-12-22 20:07:00
173986066,7514805,2,ALVCHRC,A,2020-12-22 20:07:00,2020-12-22 20:07:00
173986064,7514805,0,RDIT,D,2020-12-22 20:02:00,2020-12-22 20:02:00
173994856,7515143,53,SOAV,A,2020-12-22 12:21:00,2020-12-22 12:23:00
173994855,7515143,52,SOAVPWY,D,2020-12-22 12:18:30,2020-12-22 12:18:00
173994854,7515143,51,SOAVPWY,A,2020-12-22 12:17:30,2020-12-22 12:18:00
173994853,7515143,50,WILMCOT,D,2020-12-22 12:15:00,2020-12-22 12:15:00
173994852,7515143,49,WILMCOT,A,2020-12-22 12:14:30,2020-12-22 12:15:00
173994850,7515143,47,WOTONWN,D,2020-12-22 12:09:30,2020-12-22 12:09:00
173994849,7515143,46,WOTONWN,A,2020-12-22 12:09:00,2020-12-22 12:09:00
173994848,7515143,45,HENLYIA,D,2020-12-22 12:06:30,2020-12-22 12:06:00
173994847,7515143,44,HENLYIA,A,2020-12-22 12:05:30,2020-12-22 12:06:00
173994846,7515143,43,DANZEY,D,2020-12-22 12:01:30,2020-12-22 12:01:00
173994845,7515143,42,DANZEY,A,2020-12-22 12:01:00,2020-12-22 12:01:00
173994844,7515143,41,WDND,D,2020-12-22 11:58:30,2020-12-22 11:58:00
173994843,7515143,40,WDND,A,2020-12-22 11:58:00,2020-12-22 11:58:00
173994842,7515143,39,THELAKS,D,2020-12-22 11:56:00,2020-12-22 11:56:00
173994841,7515143,38,THELAKS,A,2020-12-22 11:55:30,2020-12-22 11:56:00
173994840,7515143,37,ELWD,D,2020-12-22 11:53:30,2020-12-22 11:53:00
173994839,7515143,36,ELWD,A,2020-12-22 11:53:00,2020-12-22 11:53:00
173994838,7515143,35,WYTH,D,2020-12-22 11:51:00,2020-12-22 11:51:00
173994837,7515143,34,WYTH,A,2020-12-22 11:50:00,2020-12-22 11:50:00
173994836,7515143,33,WHLE,D,2020-12-22 11:48:00,2020-12-22 11:48:00
173994835,7515143,32,WHLE,A,2020-12-22 11:47:30,2020-12-22 11:48:00
173994834,7515143,31,SHIRLEY,D,2020-12-22 11:45:30,2020-12-22 11:45:00
173994833,7515143,30,SHIRLEY,A,2020-12-22 11:45:00,2020-12-22 11:45:00
173994832,7515143,29,YRDLYWD,D,2020-12-22 11:42:30,2020-12-22 11:42:00
173994831,7515143,28,YRDLYWD,A,2020-12-22 11:41:30,2020-12-22 11:42:00
173994830,7515143,27,HLGN,D,2020-12-22 11:39:30,2020-12-22 11:39:00
173994829,7515143,26,HLGN,A,2020-12-22 11:39:00,2020-12-22 11:39:00
173994828,7515143,25,SPRD,D,2020-12-22 11:37:30,2020-12-22 11:37:00
173994827,7515143,24,SPRD,A,2020-12-22 11:37:00,2020-12-22 11:37:00
173994824,7515143,21,BHAMMRS,D,2020-12-22 11:31:00,2020-12-22 11:31:00
173994823,7515143,20,BHAMMRS,A,2020-12-22 11:30:00,2020-12-22 11:30:00
173994822,7515143,19,BHAMSNH,D,2020-12-22 11:28:00,2020-12-22 11:28:00
173994821,7515143,18,BHAMSNH,A,2020-12-22 11:26:00,2020-12-22 11:26:00
173994820,7515143,17,BHAMJEW,D,2020-12-22 11:23:30,2020-12-22 11:23:00
173994819,7515143,16,BHAMJEW,A,2020-12-22 11:23:00,2020-12-22 11:23:00
173994818,7515143,15,HNDSHWT,D,2020-12-22 11:19:30,2020-12-22 11:19:00
173994817,7515143,14,HNDSHWT,A,2020-12-22 11:19:00,2020-12-22 11:19:00
173994816,7515143,13,GALTINT,D,2020-12-22 11:17:30,2020-12-22 11:17:00
173994815,7515143,12,GALTINT,A,2020-12-22 11:16:30,2020-12-22 11:17:00
173994813,7515143,10,LGRN,D,2020-12-22 11:14:00,2020-12-22 11:14:00
173994812,7515143,9,LGRN,A,2020-12-22 11:13:30,2020-12-22 11:14:00
173994811,7515143,8,ROWLEYR,D,2020-12-22 11:11:00,2020-12-22 11:11:00
173994810,7515143,7,ROWLEYR,A,2020-12-22 11:10:00,2020-12-22 11:10:00
173994809,7515143,6,OLHL,D,2020-12-22 11:07:30,2020-12-22 11:07:00
173994808,7515143,5,OLHL,A,2020-12-22 11:07:00,2020-12-22 11:07:00
173994807,7515143,4,CRADLYH,D,2020-12-22 11:04:00,2020-12-22 11:04:00
173994806,7515143,3,CRADLYH,A,2020-12-22 11:03:00,2020-12-22 11:03:00
173994805,7515143,2,LYEE,D,2020-12-22 11:01:00,2020-12-22 11:01:00
173994804,7515143,1,LYEE,A,2020-12-22 11:00:30,2020-12-22 11:01:00
173994803,7515143,0,STRBDGJ,D,2020-12-22 10:57:00,2020-12-22 10:57:00
173994890,7515144,33,KDRMNST,A,2020-12-22 15:10:00,2020-12-22 15:10:00
173994889,7515144,32,BLAKEDN,D,2020-12-22 15:06:00,2020-12-22 15:06:00
173994888,7515144,31,BLAKEDN,A,2020-12-22 15:05:30,2020-12-22 15:06:00
173994887,7515144,30,HAGLEY,D,2020-12-22 15:03:00,2020-12-22 15:03:00
173994886,7515144,29,HAGLEY,A,2020-12-22 15:02:00,2020-12-22 15:02:00
173994885,7515144,28,STRBDGJ,D,2020-12-22 14:59:00,2020-12-22 14:59:00
173994884,7515144,27,STRBDGJ,A,2020-12-22 14:58:00,2020-12-22 14:58:00
173994883,7515144,26,CRADLYH,D,2020-12-22 14:53:30,2020-12-22 14:53:00
173994882,7515144,25,CRADLYH,A,2020-12-22 14:52:30,2020-12-22 14:53:00
173994881,7515144,24,ROWLEYR,D,2020-12-22 14:48:00,2020-12-22 14:48:00
173994880,7515144,23,ROWLEYR,A,2020-12-22 14:47:00,2020-12-22 14:47:00
173994878,7515144,21,GALTINT,D,2020-12-22 14:42:30,2020-12-22 14:42:00
173994877,7515144,20,GALTINT,A,2020-12-22 14:41:30,2020-12-22 14:42:00
173994876,7515144,19,HNDSHWT,D,2020-12-22 14:39:30,2020-12-22 14:39:00
173994875,7515144,18,HNDSHWT,A,2020-12-22 14:39:00,2020-12-22 14:39:00
173994874,7515144,17,BHAMJEW,D,2020-12-22 14:35:30,2020-12-22 14:35:00
173994873,7515144,16,BHAMJEW,A,2020-12-22 14:35:00,2020-12-22 14:35:00
173994872,7515144,15,BHAMSNH,D,2020-12-22 14:33:00,2020-12-22 14:33:00
173994871,7515144,14,BHAMSNH,A,2020-12-22 14:31:30,2020-12-22 14:32:00
173994870,7515144,13,BHAMMRS,D,2020-12-22 14:29:30,2020-12-22 14:29:00
173994869,7515144,12,BHAMMRS,A,2020-12-22 14:28:30,2020-12-22 14:29:00
173994866,7515144,9,ACOCKSG,D,2020-12-22 14:23:00,2020-12-22 14:23:00
173994865,7515144,8,ACOCKSG,A,2020-12-22 14:22:30,2020-12-22 14:23:00
173994864,7515144,7,OLTON,D,2020-12-22 14:20:30,2020-12-22 14:20:00
173994863,7515144,6,OLTON,A,2020-12-22 14:19:30,2020-12-22 14:20:00
173994862,7515144,5,SOLIHUL,D,2020-12-22 14:17:00,2020-12-22 14:17:00
173994861,7515144,4,SOLIHUL,A,2020-12-22 14:16:30,2020-12-22 14:17:00
173994860,7515144,3,WDNYMNR,D,2020-12-22 14:14:00,2020-12-22 14:14:00
173994859,7515144,2,WDNYMNR,A,2020-12-22 14:13:30,2020-12-22 14:14:00
173994857,7515144,0,DORIDGE,D,2020-12-22 14:09:00,2020-12-22 14:09:00
174025198,7516376,11,NNTN,A,2020-12-22 09:30:00,2020-12-22 09:30:00
174025197,7516376,10,BERMPRK,D,2020-12-22 09:17:00,2020-12-22 09:17:00
174025196,7516376,9,BERMPRK,A,2020-12-22 09:16:00,2020-12-22 09:16:00
174025195,7516376,8,BEDWRTH,D,2020-12-22 09:07:00,2020-12-22 09:07:00
174025194,7516376,7,BEDWRTH,A,2020-12-22 09:06:00,2020-12-22 09:06:00
174025193,7516376,6,COVAREN,D,2020-12-22 08:52:00,2020-12-22 08:52:00
174025192,7516376,5,COVAREN,A,2020-12-22 08:51:00,2020-12-22 08:51:00
174025191,7516376,4,COVNTRY,D,2020-12-22 08:37:00,2020-12-22 08:37:00
174025190,7516376,3,COVNTRY,A,2020-12-22 08:36:00,2020-12-22 08:36:00
174025189,7516376,2,KENLSTN,D,2020-12-22 08:21:00,2020-12-22 08:21:00
174025188,7516376,1,KENLSTN,A,2020-12-22 08:20:00,2020-12-22 08:20:00
174025187,7516376,0,LMNGTNS,D,2020-12-22 08:05:00,2020-12-22 08:05:00
174025218,7516378,11,NNTN,A,2020-12-22 11:30:00,2020-12-22 11:30:00
174025217,7516378,10,BERMPRK,D,2020-12-22 11:17:00,2020-12-22 11:17:00
174025216,7516378,9,BERMPRK,A,2020-12-22 11:16:00,2020-12-22 11:16:00
174025215,7516378,8,BEDWRTH,D,2020-12-22 11:07:00,2020-12-22 11:07:00
174025214,7516378,7,BEDWRTH,A,2020-12-22 11:06:00,2020-12-22 11:06:00
174025213,7516378,6,COVAREN,D,2020-12-22 10:52:00,2020-12-22 10:52:00
174025212,7516378,5,COVAREN,A,2020-12-22 10:51:00,2020-12-22 10:51:00
174025211,7516378,4,COVNTRY,D,2020-12-22 10:37:00,2020-12-22 10:37:00
174025210,7516378,3,COVNTRY,A,2020-12-22 10:36:00,2020-12-22 10:36:00
174025209,7516378,2,KENLSTN,D,2020-12-22 10:21:00,2020-12-22 10:21:00
174025208,7516378,1,KENLSTN,A,2020-12-22 10:20:00,2020-12-22 10:20:00
174025207,7516378,0,LMNGTNS,D,2020-12-22 10:05:00,2020-12-22 10:05:00
174013201,7516020,37,FOUROKS,A,2020-12-22 14:11:00,2020-12-22 14:11:00
174013200,7516020,36,SUTCO,D,2020-12-22 14:06:00,2020-12-22 14:06:00
174013199,7516020,35,SUTCO,A,2020-12-22 14:05:00,2020-12-22 14:05:00
174013198,7516020,34,WYGN,D,2020-12-22 14:03:00,2020-12-22 14:03:00
174013197,7516020,33,WYGN,A,2020-12-22 14:02:30,2020-12-22 14:03:00
174013196,7516020,32,CHSRD,D,2020-12-22 14:01:00,2020-12-22 14:01:00
174013195,7516020,31,CHSRD,A,2020-12-22 14:00:30,2020-12-22 14:01:00
174013194,7516020,30,ERDNGTN,D,2020-12-22 13:59:00,2020-12-22 13:59:00
174013193,7516020,29,ERDNGTN,A,2020-12-22 13:58:00,2020-12-22 13:58:00
174013192,7516020,28,GRAVLYH,D,2020-12-22 13:56:00,2020-12-22 13:56:00
174013191,7516020,27,GRAVLYH,A,2020-12-22 13:55:30,2020-12-22 13:56:00
174013190,7516020,26,ASTON,D,2020-12-22 13:52:30,2020-12-22 13:52:00
174013189,7516020,25,ASTON,A,2020-12-22 13:51:30,2020-12-22 13:52:00
174013188,7516020,24,DUDESTN,D,2020-12-22 13:49:30,2020-12-22 13:49:00
174013187,7516020,23,DUDESTN,A,2020-12-22 13:49:00,2020-12-22 13:49:00
174013185,7516020,21,BHAMNWS,D,2020-12-22 13:45:00,2020-12-22 13:45:00
174013184,7516020,20,BHAMNWS,A,2020-12-22 13:42:00,2020-12-22 13:42:00
174013183,7516020,19,FIVEWYS,D,2020-12-22 13:39:00,2020-12-22 13:38:00
174013182,7516020,18,FIVEWYS,A,2020-12-22 13:38:00,2020-12-22 13:38:00
174013181,7516020,17,UNVRSYB,D,2020-12-22 13:35:00,2020-12-22 13:34:00
174013180,7516020,16,UNVRSYB,A,2020-12-22 13:34:00,2020-12-22 13:34:00
174013179,7516020,15,SELYOAK,D,2020-12-22 13:32:30,2020-12-22 13:31:00
174013178,7516020,14,SELYOAK,A,2020-12-22 13:31:30,2020-12-22 13:31:00
174013177,7516020,13,BOURNVL,D,2020-12-22 13:29:30,2020-12-22 13:28:00
174013176,7516020,12,BOURNVL,A,2020-12-22 13:29:00,2020-12-22 13:28:00
174013175,7516020,11,KNORTON,D,2020-12-22 13:27:00,2020-12-22 13:26:00
174013174,7516020,10,KNORTON,A,2020-12-22 13:26:00,2020-12-22 13:26:00
174013173,7516020,9,NRTF,D,2020-12-22 13:23:00,2020-12-22 13:23:00
174013172,7516020,8,NRTF,A,2020-12-22 13:22:30,2020-12-22 13:23:00
174013171,7516020,7,LONB,D,2020-12-22 13:21:00,2020-12-22 13:21:00
174013170,7516020,6,LONB,A,2020-12-22 13:19:30,2020-12-22 13:20:00
174013169,7516020,5,BGRN,D,2020-12-22 13:15:00,2020-12-22 13:13:00
174013168,7516020,4,BGRN,A,2020-12-22 13:12:00,2020-12-22 13:12:00
174013167,7516020,3,ALVCHRC,D,2020-12-22 13:07:30,2020-12-22 13:07:00
174013166,7516020,2,ALVCHRC,A,2020-12-22 13:07:00,2020-12-22 13:07:00
174013164,7516020,0,RDIT,D,2020-12-22 13:02:00,2020-12-22 13:02:00
174025238,7516380,11,NNTN,A,2020-12-22 13:30:00,2020-12-22 13:30:00
174025237,7516380,10,BERMPRK,D,2020-12-22 13:17:00,2020-12-22 13:17:00
174025236,7516380,9,BERMPRK,A,2020-12-22 13:16:00,2020-12-22 13:16:00
174025235,7516380,8,BEDWRTH,D,2020-12-22 13:07:00,2020-12-22 13:07:00
174025234,7516380,7,BEDWRTH,A,2020-12-22 13:06:00,2020-12-22 13:06:00
174025233,7516380,6,COVAREN,D,2020-12-22 12:52:00,2020-12-22 12:52:00
174025232,7516380,5,COVAREN,A,2020-12-22 12:51:00,2020-12-22 12:51:00
174025231,7516380,4,COVNTRY,D,2020-12-22 12:37:00,2020-12-22 12:37:00
174025230,7516380,3,COVNTRY,A,2020-12-22 12:36:00,2020-12-22 12:36:00
174025229,7516380,2,KENLSTN,D,2020-12-22 12:21:00,2020-12-22 12:21:00
174025228,7516380,1,KENLSTN,A,2020-12-22 12:20:00,2020-12-22 12:20:00
174025227,7516380,0,LMNGTNS,D,2020-12-22 12:05:00,2020-12-22 12:05:00
174025158,7516372,7,NNTN,A,2020-12-22 21:13:00,2020-12-22 21:13:00
174025157,7516372,6,BERMPRK,D,2020-12-22 21:00:00,2020-12-22 21:00:00
174025156,7516372,5,BERMPRK,A,2020-12-22 20:59:00,2020-12-22 20:59:00
174025155,7516372,4,BEDWRTH,D,2020-12-22 20:50:00,2020-12-22 20:50:00
174025154,7516372,3,BEDWRTH,A,2020-12-22 20:49:00,2020-12-22 20:49:00
174025153,7516372,2,COVAREN,D,2020-12-22 20:35:00,2020-12-22 20:35:00
174025152,7516372,1,COVAREN,A,2020-12-22 20:34:00,2020-12-22 20:34:00
174025151,7516372,0,COVNTRY,D,2020-12-22 20:20:00,2020-12-22 20:20:00
174025166,7516373,7,NNTN,A,2020-12-22 07:28:00,2020-12-22 07:28:00
174025165,7516373,6,BERMPRK,D,2020-12-22 07:15:00,2020-12-22 07:15:00
174025164,7516373,5,BERMPRK,A,2020-12-22 07:14:00,2020-12-22 07:14:00
174025163,7516373,4,BEDWRTH,D,2020-12-22 07:05:00,2020-12-22 07:05:00
174025162,7516373,3,BEDWRTH,A,2020-12-22 07:04:00,2020-12-22 07:04:00
174025161,7516373,2,COVAREN,D,2020-12-22 06:50:00,2020-12-22 06:50:00
174025160,7516373,1,COVAREN,A,2020-12-22 06:49:00,2020-12-22 06:49:00
174025159,7516373,0,COVNTRY,D,2020-12-22 06:35:00,2020-12-22 06:35:00
174030138,7516561,37,RDIT,A,2020-12-22 07:54:00,2020-12-22 07:54:00
174030136,7516561,35,ALVCHRC,D,2020-12-22 07:48:30,2020-12-22 07:48:00
174030135,7516561,34,ALVCHRC,A,2020-12-22 07:48:00,2020-12-22 07:48:00
174030134,7516561,33,BGRN,D,2020-12-22 07:44:00,2020-12-22 07:44:00
174030133,7516561,32,BGRN,A,2020-12-22 07:42:00,2020-12-22 07:42:00
174030132,7516561,31,LONB,D,2020-12-22 07:37:30,2020-12-22 07:37:00
174030131,7516561,30,LONB,A,2020-12-22 07:36:00,2020-12-22 07:36:00
174030130,7516561,29,NRTF,D,2020-12-22 07:34:00,2020-12-22 07:34:00
174030129,7516561,28,NRTF,A,2020-12-22 07:33:30,2020-12-22 07:34:00
174030128,7516561,27,KNORTON,D,2020-12-22 07:31:00,2020-12-22 07:31:00
174030127,7516561,26,KNORTON,A,2020-12-22 07:30:00,2020-12-22 07:30:00
174030126,7516561,25,BOURNVL,D,2020-12-22 07:28:00,2020-12-22 07:28:00
174030125,7516561,24,BOURNVL,A,2020-12-22 07:27:30,2020-12-22 07:28:00
174030124,7516561,23,SELYOAK,D,2020-12-22 07:25:30,2020-12-22 07:25:00
174030123,7516561,22,SELYOAK,A,2020-12-22 07:24:30,2020-12-22 07:25:00
174030122,7516561,21,UNVRSYB,D,2020-12-22 07:23:00,2020-12-22 07:23:00
174030121,7516561,20,UNVRSYB,A,2020-12-22 07:22:00,2020-12-22 07:22:00
174030120,7516561,19,FIVEWYS,D,2020-12-22 07:19:00,2020-12-22 07:19:00
174030119,7516561,18,FIVEWYS,A,2020-12-22 07:18:00,2020-12-22 07:18:00
174030118,7516561,17,BHAMNWS,D,2020-12-22 07:15:00,2020-12-22 07:15:00
174030117,7516561,16,BHAMNWS,A,2020-12-22 07:11:00,2020-12-22 07:11:00
174030115,7516561,14,DUDESTN,D,2020-12-22 07:06:00,2020-12-22 07:06:00
174030114,7516561,13,DUDESTN,A,2020-12-22 07:05:30,2020-12-22 07:06:00
174030113,7516561,12,ASTON,D,2020-12-22 07:03:00,2020-12-22 07:03:00
174030112,7516561,11,ASTON,A,2020-12-22 07:02:00,2020-12-22 07:02:00
174030111,7516561,10,GRAVLYH,D,2020-12-22 06:59:30,2020-12-22 06:59:00
174030110,7516561,9,GRAVLYH,A,2020-12-22 06:59:00,2020-12-22 06:59:00
174030109,7516561,8,ERDNGTN,D,2020-12-22 06:57:00,2020-12-22 06:57:00
174030108,7516561,7,ERDNGTN,A,2020-12-22 06:56:00,2020-12-22 06:56:00
174030107,7516561,6,CHSRD,D,2020-12-22 06:54:30,2020-12-22 06:54:00
174030106,7516561,5,CHSRD,A,2020-12-22 06:54:00,2020-12-22 06:54:00
174030105,7516561,4,WYGN,D,2020-12-22 06:52:30,2020-12-22 06:52:00
174030104,7516561,3,WYGN,A,2020-12-22 06:52:00,2020-12-22 06:52:00
174030103,7516561,2,SUTCO,D,2020-12-22 06:50:00,2020-12-22 06:50:00
174030102,7516561,1,SUTCO,A,2020-12-22 06:49:00,2020-12-22 06:49:00
174030101,7516561,0,FOUROKS,D,2020-12-22 06:46:00,2020-12-22 06:46:00
174030805,7516584,12,BHAMSNH,A,2020-12-23 00:07:30,2020-12-23 00:11:00
174030803,7516584,10,BHAMMRS,A,2020-12-23 00:05:00,2020-12-23 00:05:00
174030795,7516584,2,SOAVPWY,D,2020-12-22 23:34:00,2020-12-22 23:34:00
174030794,7516584,1,SOAVPWY,A,2020-12-22 23:33:00,2020-12-22 23:33:00
174030793,7516584,0,SOAV,D,2020-12-22 23:30:00,2020-12-22 23:30:00
174038053,7516835,8,BHAMNWS,A,2020-12-22 17:34:00,2020-12-22 17:34:00
174038051,7516835,6,STECHFD,D,2020-12-22 17:28:00,2020-12-22 17:28:00
174038050,7516835,5,STECHFD,A,2020-12-22 17:27:00,2020-12-22 17:27:00
174038049,7516835,4,LEAHALL,D,2020-12-22 17:25:00,2020-12-22 17:25:00
174038048,7516835,3,LEAHALL,A,2020-12-22 17:24:00,2020-12-22 17:24:00
174038047,7516835,2,MRSTNGR,D,2020-12-22 17:21:30,2020-12-22 17:21:00
174038046,7516835,1,MRSTNGR,A,2020-12-22 17:20:30,2020-12-22 17:21:00
174038045,7516835,0,BHAMINT,D,2020-12-22 17:18:00,2020-12-22 17:18:00
174038062,7516836,8,BHAMINT,A,2020-12-22 16:56:00,2020-12-22 16:58:00
174038061,7516836,7,MRSTNGR,D,2020-12-22 16:52:00,2020-12-22 16:52:00
174038060,7516836,6,MRSTNGR,A,2020-12-22 16:51:00,2020-12-22 16:51:00
174038059,7516836,5,LEAHALL,D,2020-12-22 16:48:30,2020-12-22 16:48:00
174038058,7516836,4,LEAHALL,A,2020-12-22 16:48:00,2020-12-22 16:48:00
174038057,7516836,3,STECHFD,D,2020-12-22 16:46:00,2020-12-22 16:46:00
174038056,7516836,2,STECHFD,A,2020-12-22 16:45:00,2020-12-22 16:45:00
174038054,7516836,0,BHAMNWS,D,2020-12-22 16:39:00,2020-12-22 16:39:00
174038260,7516843,40,CREWE,A,2020-12-22 17:52:00,2020-12-22 17:52:00
174038256,7516843,36,STAFFRD,D,2020-12-22 17:34:30,2020-12-22 17:34:00
174038255,7516843,35,STAFFRD,A,2020-12-22 17:33:30,2020-12-22 17:34:00
174038252,7516843,32,RUGL,D,2020-12-22 17:24:30,2020-12-22 17:24:00
174038251,7516843,31,RUGL,A,2020-12-22 17:23:30,2020-12-22 17:24:00
174038249,7516843,29,LCHTTVL,D,2020-12-22 17:17:00,2020-12-22 17:17:00
174038248,7516843,28,LCHTTVL,A,2020-12-22 17:15:00,2020-12-22 17:15:00
174038247,7516843,27,TMWTHLL,D,2020-12-22 17:09:30,2020-12-22 17:09:00
174038246,7516843,26,TMWTHLL,A,2020-12-22 17:08:00,2020-12-22 17:08:00
174038244,7516843,24,ATHRSTN,D,2020-12-22 17:01:00,2020-12-22 17:01:00
174038243,7516843,23,ATHRSTN,A,2020-12-22 17:00:00,2020-12-22 17:00:00
174038242,7516843,22,NNTN,D,2020-12-22 16:55:00,2020-12-22 16:55:00
174038241,7516843,21,NNTN,A,2020-12-22 16:53:00,2020-12-22 16:53:00
174038237,7516843,17,RUGBY,D,2020-12-22 16:42:30,2020-12-22 16:42:00
174038236,7516843,16,RUGBY,A,2020-12-22 16:41:30,2020-12-22 16:42:00
174038232,7516843,12,MKNSCEN,D,2020-12-22 16:19:00,2020-12-22 16:19:00
174038231,7516843,11,MKNSCEN,A,2020-12-22 16:17:30,2020-12-22 16:18:00
174038220,7516843,0,EUSTON,D,2020-12-22 15:46:00,2020-12-22 15:46:00
174047734,7517229,20,MKNSCEN,A,2020-12-22 18:46:00,2020-12-22 18:51:00
174047733,7517229,19,BLTCHLY,D,2020-12-22 18:42:00,2020-12-22 18:42:00
174047732,7517229,18,BLTCHLY,A,2020-12-22 18:40:30,2020-12-22 18:41:00
174047730,7517229,16,CHDNGTN,D,2020-12-22 18:31:00,2020-12-22 18:31:00
174047729,7517229,15,CHDNGTN,A,2020-12-22 18:30:30,2020-12-22 18:31:00
174047728,7517229,14,TRING,D,2020-12-22 18:26:00,2020-12-22 18:26:00
174047727,7517229,13,TRING,A,2020-12-22 18:25:00,2020-12-22 18:25:00
174047726,7517229,12,BERKHMD,D,2020-12-22 18:21:00,2020-12-22 18:21:00
174047725,7517229,11,BERKHMD,A,2020-12-22 18:20:00,2020-12-22 18:20:00
174047723,7517229,9,HEMLHMP,D,2020-12-22 18:15:30,2020-12-22 18:15:00
174047722,7517229,8,HEMLHMP,A,2020-12-22 18:14:30,2020-12-22 18:15:00
174047721,7517229,7,WATFDJ,D,2020-12-22 18:08:00,2020-12-22 18:08:00
174047720,7517229,6,WATFDJ,A,2020-12-22 18:07:00,2020-12-22 18:07:00
174047714,7517229,0,EUSTON,D,2020-12-22 17:52:00,2020-12-22 17:52:00
174058163,7517623,37,RDIT,A,2020-12-22 10:54:00,2020-12-22 10:54:00
174058161,7517623,35,ALVCHRC,D,2020-12-22 10:48:30,2020-12-22 10:48:00
174058160,7517623,34,ALVCHRC,A,2020-12-22 10:48:00,2020-12-22 10:48:00
